date,station_id,dN,dE,dU,skt,sp,src,ssr,stl1,swvl1,tp
3/30/2017,P210,0.18013,-0.14569,-0.01143,286.6079,100262.65,6.08E-05,5058038,287.08203,0.3570472,0.000501329
3/31/2017,P210,0.17749,-0.14813,-0.01366,285.5762,99824.98,2.78E-07,5421309.5,286.23462,0.35015407,4.56E-05
4/1/2017,P210,0.17987,-0.14602,-0.01086,286.8652,99777.26,6.36E-06,5425572.5,286.90158,0.33879873,5.38E-08
4/2/2017,P210,0.1794,-0.14619,-0.00806,287.9498,99902.664,1.63E-05,4631383.5,287.8997,0.33113414,3.40E-05
4/3/2017,P210,0.17922,-0.14687,-0.00571,287.43887,99707.68,1.31E-05,5398374.5,287.7762,0.32524306,4.37E-06
4/4/2017,P210,0.17986,-0.14647,-0.01222,286.14502,99853.85,8.19E-06,5389699,286.83228,0.3170354,6.58E-07
4/5/2017,P210,0.17972,-0.14619,-0.01004,288.0685,99955.555,3.99E-06,4501688.5,287.89932,0.31059805,1.22E-06
4/6/2017,P210,0.17961,-0.14725,-0.00821,287.27783,99698.43,6.47E-06,3134339,287.75003,0.30490723,4.10E-05
4/7/2017,P210,0.18071,-0.14678,-0.00021,286.83627,99435.164,0.000256545,2318791.8,287.2422,0.3748764,0.009100931
4/8/2017,P210,0.17941,-0.14635,-0.00366,284.88293,99896.81,0.000197824,4090381.8,286.07507,0.38906786,0.003153343
4/9/2017,P210,0.18033,-0.14614,-0.00813,283.43668,100465.98,6.14E-06,5321546.5,284.51474,0.37233028,0.000213223
4/10/2017,P210,0.18009,-0.14752,-0.01468,284.47205,100485.71,3.08E-06,5729055.5,285.11188,0.35370556,3.73E-07
4/11/2017,P210,0.17988,-0.14646,-0.00978,285.68222,99982.21,2.78E-05,3332995.8,286.00757,0.34432253,0.00014718
4/12/2017,P210,0.18026,-0.14661,-0.00226,287.8269,99839.04,9.30E-05,2241282.2,287.43472,0.34521687,0.000571512
4/13/2017,P210,0.17886,-0.14801,-0.00467,286.58313,99843.32,0.000172141,4492078.5,287.06778,0.3737923,0.003336645
4/14/2017,P210,0.18142,-0.14812,-0.01413,284.4292,100433.125,7.25E-06,5667234,285.48715,0.36768588,0.000309149
4/15/2017,P210,0.18094,-0.14732,-0.01207,285.69873,100150.54,4.71E-06,6057045.5,286.00452,0.34771696,2.64E-06
4/16/2017,P210,0.18055,-0.14739,-0.01185,285.693,99780.836,7.82E-05,4252384,286.45166,0.34483036,0.00090165
4/17/2017,P210,0.18092,-0.1489,-0.00285,286.8377,99874.125,0.000319043,1708529.5,286.65717,0.39856735,0.002217209
4/18/2017,P210,0.18046,-0.14713,-0.01129,287.3696,100087.31,0.000139786,2384302.8,287.24033,0.38105294,0.000692115
4/19/2017,P210,0.18171,-0.14644,-0.012,286.29346,100517.414,1.29E-05,5602789.5,286.68832,0.3655738,3.61E-05
4/20/2017,P210,0.18158,-0.1472,-0.01131,287.3486,100719.625,1.73E-05,5948192.5,287.49362,0.35070968,4.52E-05
4/21/2017,P210,0.18165,-0.1479,-0.01363,288.17383,100387.51,4.34E-06,6271396,288.12018,0.33873308,4.50E-06
4/22/2017,P210,0.18082,-0.14664,-0.00952,288.22806,99903.79,7.53E-06,5769687.5,288.54666,0.32766303,7.19E-08
4/23/2017,P210,0.18026,-0.14789,-0.01165,286.99405,99910.62,1.59E-05,5019542.5,287.64774,0.32142648,1.16E-05
4/24/2017,P210,0.1804,-0.1479,-0.0076,285.94168,100043.945,3.18E-06,4263661.5,286.8073,0.31505513,1.42E-05
4/25/2017,P210,0.18002,-0.14761,-0.00627,286.58936,100101.69,4.97E-05,3864060.8,286.78937,0.31647232,0.000222468
4/26/2017,P210,0.18043,-0.1467,-0.00546,286.9849,100149.664,2.93E-05,3364899.8,287.29736,0.31138793,0.000147184
4/27/2017,P210,0.18157,-0.14806,-0.00849,288.5959,99981.96,6.62E-05,3880598.8,288.1724,0.3150082,0.000430745
4/28/2017,P210,0.18156,-0.14847,-0.00873,287.5756,99916.336,1.40E-06,6392778,288.04575,0.30466607,2.38E-05
4/29/2017,P210,0.1814,-0.1494,-0.01408,287.98,100000.414,3.02E-06,6740488,288.2136,0.29352194,3.55E-08
4/30/2017,P210,0.18184,-0.14818,-0.0105,288.94778,100255.71,5.38E-06,6692300.5,289.0433,0.28309616,0
5/1/2017,P210,0.1823,-0.14866,-0.0102,290.89682,99986.31,4.59E-06,6658344.5,290.39752,0.2746406,4.98E-07
5/2/2017,P210,0.18179,-0.14818,-0.00873,292.4883,99691.375,1.40E-06,6630106.5,291.90384,0.2651646,7.84E-07
5/3/2017,P210,0.18187,-0.14895,-0.00992,293.70737,99629.47,3.12E-06,6595414.5,293.01993,0.25650272,1.13E-06
5/4/2017,P210,0.18126,-0.14853,-0.01084,292.1359,99645.01,1.94E-06,6560839.5,292.40567,0.24903618,6.59E-07
5/5/2017,P210,0.18164,-0.14857,-0.0009,289.27463,99651.44,3.60E-06,6015510,290.36633,0.24369359,2.67E-05
5/6/2017,P210,0.18228,-0.14945,-0.00892,285.75272,99405.85,1.20E-05,5085049,287.6217,0.24098791,0.000153512
5/7/2017,P210,0.18226,-0.14931,-0.00837,286.93472,99029.52,0.000144711,4381829,287.28397,0.25999558,0.001579318
5/8/2017,P210,0.18216,-0.14888,-0.01002,287.93823,99599.81,3.62E-06,6559244,288.31702,0.2606396,9.92E-05
5/9/2017,P210,0.18211,-0.1498,-0.00796,288.99777,99400.945,4.59E-06,6715252,289.1872,0.25082663,3.20E-07
5/10/2017,P210,0.18156,-0.14973,-0.00632,288.4878,99752.77,1.60E-06,5715725.5,289.1805,0.24247013,1.03E-05
5/11/2017,P210,0.18209,-0.14918,-0.01052,288.3276,100265.375,2.89E-06,5131510.5,288.79422,0.23764884,1.27E-05
5/12/2017,P210,0.18252,-0.14853,-0.00685,288.10275,100312.62,5.77E-06,6695833.5,288.81558,0.23270087,3.73E-05
5/13/2017,P210,0.18257,-0.14924,-0.0095,286.67477,100167.305,1.15E-07,7210558.5,287.77298,0.22609626,3.63E-06
5/14/2017,P210,0.18279,-0.14928,-0.01034,286.08713,99722.69,1.03E-05,5867397.5,287.2062,0.22138184,9.99E-05
5/15/2017,P210,0.18143,-0.14992,-0.00631,286.41858,99549.31,9.10E-06,5389819.5,287.1028,0.21978146,7.83E-05
5/16/2017,P210,0.18329,-0.15023,-0.00574,286.09946,99924.35,5.91E-06,4846935.5,286.98404,0.21714722,5.25E-05
5/17/2017,P210,0.18277,-0.15027,-0.00697,287.80588,100047.02,6.24E-05,5208706.5,287.79752,0.22113107,0.000407763
5/18/2017,P210,0.18269,-0.15017,-0.00774,287.8075,99825.54,5.08E-06,7213933.5,288.21753,0.21661879,2.77E-05
5/19/2017,P210,0.18334,-0.15011,-0.01696,290.55618,99672.98,3.19E-06,7281254.5,290.20648,0.20984197,6.80E-07
5/20/2017,P210,0.18325,-0.14981,-0.00649,291.80496,99667.38,1.54E-06,7281120,291.53,0.20274477,3.58E-08
5/21/2017,P210,0.18284,-0.1514,-0.00283,292.6627,99580.586,2.77E-07,7320272.5,292.4456,0.19615443,0
5/22/2017,P210,0.18315,-0.15101,-0.00597,291.77063,99702.85,1.81E-06,7238726,292.05435,0.19056253,0
5/23/2017,P210,0.18347,-0.15022,-0.00418,290.9857,99719.945,2.29E-06,7169086.5,291.53888,0.18602663,9.79E-07
5/24/2017,P210,0.18364,-0.15026,-0.00441,289.59964,99473.31,2.14E-06,6556327.5,290.46622,0.18273981,1.74E-06
5/25/2017,P210,0.18299,-0.15138,0.00026,289.23782,99123.555,1.50E-05,5882722,289.9876,0.18121958,0.000121943
5/26/2017,P210,0.1835,-0.15105,-0.00255,289.51505,99496.305,5.62E-06,5566987.5,289.96997,0.18057209,4.33E-05
5/27/2017,P210,0.18267,-0.15119,-0.00702,288.95798,100017.625,2.01E-06,6243590,289.5658,0.1788169,1.12E-05
5/28/2017,P210,0.18353,-0.15053,-0.00784,289.6554,100107.914,1.98E-06,6962273.5,290.082,0.17652066,3.75E-06
5/29/2017,P210,0.18377,-0.15085,-0.00766,289.86844,99872.27,5.21E-06,6470416.5,290.4028,0.17426996,3.99E-05
5/30/2017,P210,0.18315,-0.15165,-0.00441,288.95288,99770.85,1.24E-05,6128252,289.75098,0.17352499,0.000106279
5/31/2017,P210,0.18414,-0.15094,-0.00082,289.57266,99752.1,4.92E-05,6394743.5,289.9221,0.17494567,0.000310418
6/1/2017,P210,0.18436,-0.15192,-0.00501,290.96365,99732.93,2.62E-05,5746372,291.08862,0.1751738,0.000200996
6/2/2017,P210,0.1843,-0.15077,-0.0042,290.7723,99734.85,5.17E-06,6720022.5,291.05206,0.17424394,3.06E-05
6/3/2017,P210,0.18376,-0.15155,-0.00121,291.57913,99610.23,1.89E-06,7187208,291.79428,0.17071556,7.32E-06
6/4/2017,P210,0.18444,-0.15172,-0.00055,290.42493,99690.195,2.62E-06,7163936,291.1526,0.16745144,3.04E-06
6/5/2017,P210,0.1835,-0.15152,-0.00196,290.0098,99651.18,6.58E-06,7433423.5,290.6528,0.16484326,1.02E-05
6/6/2017,P210,0.18405,-0.15197,-0.00173,290.51822,99610.16,5.12E-06,7583584,291.08447,0.16224338,1.78E-06
6/7/2017,P210,0.18401,-0.1508,-0.00478,289.66736,99650.875,4.76E-06,6961888,290.49103,0.16022085,2.76E-06
6/8/2017,P210,0.18454,-0.15143,-0.00408,288.33017,99798.51,1.18E-05,4248865,289.30704,0.15948574,4.89E-05
6/9/2017,P210,0.18353,-0.15167,0.0011,290.06033,99793.82,4.59E-05,3221329.2,290.08008,0.16415913,0.000284591
6/10/2017,P210,0.18499,-0.15152,-0.00331,288.86044,99776.18,2.12E-06,6504602.5,289.4302,0.16521199,2.41E-05
6/11/2017,P210,0.18518,-0.1535,-0.00583,288.27625,99733.77,2.75E-06,7108552.5,289.3158,0.16307415,1.98E-05
6/12/2017,P210,0.18545,-0.1516,-0.00071,287.88956,100097.76,4.12E-05,5491975,288.71558,0.16448204,0.000361524
6/13/2017,P210,0.18474,-0.1516,-0.00355,288.93185,100166.97,5.16E-06,6683720,289.30316,0.16604279,3.96E-05
6/14/2017,P210,0.18483,-0.15151,0.00543,290.84854,99823.4,4.15E-06,7566709.5,290.88965,0.16293238,2.41E-07
6/15/2017,P210,0.18445,-0.15114,-0.00098,291.314,99901,3.76E-06,7660884.5,291.61752,0.15964521,2.22E-06
6/16/2017,P210,0.18471,-0.15163,-0.00213,294.01743,99886.81,2.34E-06,7421857.5,293.55255,0.15690432,1.45E-05
6/17/2017,P210,0.18531,-0.1522,-0.00169,295.64172,99609.15,2.57E-07,7445519.5,295.11636,0.15400766,1.77E-06
6/18/2017,P210,0.18511,-0.15235,0.00024,297.2194,99250.75,5.03E-08,7480196,296.53357,0.15114582,5.99E-08
6/19/2017,P210,0.1846,-0.15284,-0.00384,296.59415,99222.04,2.45E-07,7447133.5,296.53467,0.14869021,1.36E-06
6/20/2017,P210,0.18611,-0.15237,-0.00264,294.81186,99430.06,8.29E-07,7462842.5,295.34244,0.14700922,2.43E-06
6/21/2017,P210,0.18444,-0.15225,-0.00189,294.5183,99283.805,3.75E-06,7226952,294.8866,0.14598487,3.13E-05
6/22/2017,P210,0.18499,-0.15293,0.00193,295.96524,98955.445,1.25E-06,7525574.5,295.84094,0.1449322,3.02E-06
6/23/2017,P210,0.18541,-0.15194,-0.00202,295.01736,99384.96,8.76E-07,7495708,295.50623,0.14365289,8.49E-07
6/24/2017,P210,0.18594,-0.15292,-0.0035,293.25363,99667.87,1.09E-06,6757612,294.1246,0.14295243,6.97E-06
6/25/2017,P210,0.18592,-0.15326,-0.00597,293.27127,99726.945,1.10E-06,6608644,293.78207,0.14264676,9.32E-06
6/26/2017,P210,0.18561,-0.15161,-0.00117,292.853,99873.586,1.49E-06,7276243.5,293.5581,0.142178,1.13E-05
6/27/2017,P210,0.18545,-0.15323,-0.00338,292.76944,99799.99,4.75E-06,7360774,293.49106,0.14199941,3.22E-05
6/28/2017,P210,0.18629,-0.15291,-0.00136,292.19534,99658.586,5.52E-06,7000442.5,292.98013,0.14207074,4.25E-05
6/29/2017,P210,0.18659,-0.15227,-0.00057,291.65683,99722.586,3.92E-06,6905676,292.53955,0.14205797,3.50E-05
6/30/2017,P210,0.18564,-0.15244,-0.00512,291.4847,99797.445,6.47E-06,6782483.5,292.29636,0.14228354,5.21E-05
7/1/2017,P210,0.18628,-0.15276,-0.00734,290.639,99679.46,9.18E-06,6284329.5,291.6849,0.14276151,7.76E-05
7/2/2017,P210,0.1864,-0.15273,-0.00247,291.97165,99596.82,4.84E-06,6975516,292.30734,0.1431163,4.27E-05
7/3/2017,P210,0.18633,-0.15333,-0.00085,291.8602,99874.65,5.53E-06,7433104.5,292.4354,0.14255738,3.77E-06
7/4/2017,P210,0.18642,-0.15228,-0.00133,292.4288,99865.445,4.48E-06,7560876,292.94772,0.14168133,3.52E-07
7/5/2017,P210,0.18667,-0.1527,-0.00636,292.6992,99876.47,3.60E-06,7003758,293.15628,0.1410481,1.76E-05
7/6/2017,P210,0.18737,-0.15284,-0.00556,295.20087,100009.04,4.69E-07,7299454.5,294.94565,0.14072828,3.55E-06
7/7/2017,P210,0.18648,-0.15258,-0.00499,296.21188,99938.26,8.20E-09,7517370,296.06107,0.13961288,1.38E-07
7/8/2017,P210,0.18724,-0.15322,-0.0047,297.5394,99612.055,1.56E-08,7574767.5,297.2718,0.13853176,1.96E-07
7/9/2017,P210,0.18712,-0.15331,-0.00689,296.044,99623.91,1.63E-07,7583046,296.58115,0.13762403,9.42E-08
7/10/2017,P210,0.18744,-0.15488,3.00E-05,294.66708,99576.76,9.26E-07,7532322.5,295.44077,0.13716708,2.56E-07
7/11/2017,P210,0.18684,-0.15399,-0.00027,294.0196,99567.78,3.60E-06,7370542,294.80627,0.13689448,4.04E-06
7/12/2017,P210,0.18648,-0.15346,-0.00168,293.18945,99671.88,2.38E-06,7367836,294.08762,0.13667081,7.13E-07
7/13/2017,P210,0.18788,-0.1534,-0.00465,293.17374,99822.28,1.68E-06,7298892,293.90945,0.13649799,1.12E-06
7/14/2017,P210,0.18762,-0.15355,-0.00589,293.52106,99941.77,2.89E-06,7300747.5,294.11008,0.13631399,1.05E-06
7/15/2017,P210,0.18715,-0.1545,-0.0023,294.295,99929.25,2.81E-06,7315126,294.60776,0.13614479,3.31E-06
7/16/2017,P210,0.18814,-0.1545,-0.0036,296.56503,99654.88,1.44E-07,6550828.5,296.32617,0.13583212,4.39E-07
7/17/2017,P210,0.18806,-0.15482,0.00258,296.65726,99452.49,1.72E-08,7485452,296.92178,0.1354133,1.43E-07
7/18/2017,P210,0.18707,-0.15435,-0.00203,294.87683,99727.46,4.60E-07,7508263.5,295.7629,0.13517894,2.49E-06
7/19/2017,P210,0.18783,-0.15523,-0.00574,292.7344,99920.03,3.57E-06,7120982.5,293.97385,0.1352651,1.61E-05
7/20/2017,P210,0.18782,-0.15447,-0.0073,292.6731,100012.13,3.95E-06,6985174,293.65213,0.1356041,3.31E-05
7/21/2017,P210,0.18763,-0.15494,-0.00876,292.26205,99954.055,3.86E-06,6888450.5,293.199,0.13592497,2.19E-05
7/22/2017,P210,0.1875,-0.15521,-0.0072,293.2434,99693.586,5.34E-06,7037645.5,293.69412,0.13598587,9.98E-06
7/23/2017,P210,0.18768,-0.15501,-0.00038,294.50235,99392.25,1.62E-06,7188826.5,294.8615,0.13574548,1.57E-06
7/24/2017,P210,0.1887,-0.15523,-0.00362,293.7341,99384.75,3.15E-06,6993273.5,294.4849,0.13560964,1.25E-05
7/25/2017,P210,0.18755,-0.15546,0.00137,293.00137,99602.78,4.80E-06,7072552.5,293.84317,0.13555981,7.51E-06
7/26/2017,P210,0.18849,-0.15524,-0.00453,292.74026,99880.29,2.39E-06,7209033.5,293.5572,0.13543592,1.05E-06
7/27/2017,P210,0.1877,-0.15555,-0.00502,294.36316,99802.28,2.59E-06,7187260,294.64935,0.13525538,1.05E-06
7/28/2017,P210,0.18659,-0.15551,-0.0057,294.20865,99620.54,2.63E-06,7083065.5,294.8273,0.13504322,1.85E-06
7/29/2017,P210,0.18817,-0.15577,-0.0007,293.27087,99748.09,3.60E-06,6727645.5,294.12903,0.1350164,8.73E-06
7/30/2017,P210,0.18857,-0.15522,-0.00446,292.87607,99973.65,4.62E-06,6801130,293.66867,0.13506094,4.74E-06
7/31/2017,P210,0.18861,-0.15478,-0.00065,293.3358,100016.73,7.40E-07,6988498,293.92612,0.13496272,1.36E-06
8/1/2017,P210,0.18808,-0.15595,-0.006,294.67557,99670.13,4.74E-06,7011291.5,294.84628,0.13481168,1.73E-06
8/2/2017,P210,0.18787,-0.15608,-0.01181,296.11252,99529.4,3.96E-07,6727959.5,296.161,0.13458462,1.72E-07
8/3/2017,P210,0.18737,-0.15651,-0.00837,297.27225,99687.91,1.33E-06,4319094,297.1755,0.13450088,1.15E-05
8/4/2017,P210,0.1885,-0.15548,-0.00728,297.63907,99722.63,1.10E-06,4362146.5,297.2747,0.1348723,1.02E-05
8/5/2017,P210,0.18721,-0.15591,0.00175,297.67056,99617.6,3.73E-09,6277144.5,297.75406,0.13471399,8.97E-07
8/6/2017,P210,0.18859,-0.15564,-0.00752,295.2368,99621.57,1.18E-06,6246439.5,296.1753,0.13460635,8.37E-06
8/7/2017,P210,0.18878,-0.15607,-0.00347,293.7599,99702.1,7.31E-07,6507791.5,294.8327,0.13457656,2.18E-06
8/8/2017,P210,0.18832,-0.15607,-0.00948,293.96902,99743.59,1.82E-06,6384014.5,294.71063,0.13455425,6.70E-06
8/9/2017,P210,0.18954,-0.15603,-0.0066,293.92166,99700.46,4.90E-06,6126469.5,294.71152,0.13481511,3.80E-05
8/10/2017,P210,0.18787,-0.15549,-0.00849,293.8786,99732.664,4.13E-06,6034647.5,294.5642,0.1352244,3.08E-05
8/11/2017,P210,0.18876,-0.1563,-0.00136,294.31345,99665.695,2.56E-06,6378056.5,294.8264,0.1353421,2.22E-05
8/12/2017,P210,0.18875,-0.15711,-0.00163,293.79205,99596.75,4.78E-06,6161745.5,294.60464,0.13537146,1.86E-05
8/13/2017,P210,0.18921,-0.15655,-0.0029,292.79807,99680.53,8.03E-06,5886136.5,293.7781,0.13542227,1.35E-05
8/14/2017,P210,0.18857,-0.15736,-0.00138,292.36765,99599.51,1.53E-05,4931543,293.40945,0.13620128,0.000102729
8/15/2017,P210,0.18977,-0.15768,-0.00491,291.5272,99502.586,5.23E-06,4317890.5,292.42273,0.13700335,5.33E-05
8/16/2017,P210,0.18949,-0.15737,-0.00398,292.21835,99676.93,5.39E-06,5486205,292.8312,0.13727885,4.22E-05
8/17/2017,P210,0.18977,-0.15645,-0.00294,292.91232,99817.31,1.72E-06,6143941.5,293.44348,0.1370679,4.72E-06
8/18/2017,P210,0.19026,-0.1568,-0.00577,293.5963,99846.94,1.24E-06,6051780,294.05298,0.1366008,1.90E-06
8/19/2017,P210,0.1904,-0.15717,-0.00527,293.1767,99655.945,1.40E-06,5953891.5,293.89017,0.13621223,4.25E-06
8/20/2017,P210,0.18949,-0.15665,-0.00235,293.75708,99493.71,2.69E-06,5853830,294.22058,0.1360583,1.89E-05
8/21/2017,P210,0.18973,-0.15805,0.0011,293.51257,99704.29,1.92E-06,5957860.5,294.1491,0.13587914,2.74E-06
8/22/2017,P210,0.19078,-0.15743,-0.00504,294.10208,99916.79,3.02E-06,5811208.5,294.48633,0.13560037,4.14E-07
8/23/2017,P210,0.19063,-0.15799,-0.00341,293.36417,99791.625,4.25E-06,5705574.5,294.1426,0.13531865,2.32E-06
8/24/2017,P210,0.19022,-0.15846,-0.00497,293.43527,99627.664,4.06E-06,5552316,294.10037,0.13534224,2.68E-05
8/25/2017,P210,0.18978,-0.15729,-0.00125,293.50403,99399.4,4.45E-06,5793173.5,294.06372,0.13542321,1.97E-05
8/26/2017,P210,0.1904,-0.15834,-0.00582,295.14053,99513.664,2.68E-06,5972926.5,295.18777,0.13527915,1.83E-06
8/27/2017,P210,0.19074,-0.15872,-0.00665,296.70663,99681.57,9.62E-07,5888581.5,296.52704,0.13490258,1.26E-07
8/28/2017,P210,0.19009,-0.15858,-0.00316,296.0837,99483.87,1.38E-06,5790689.5,296.47595,0.1345853,1.11E-06
8/29/2017,P210,0.19019,-0.15761,-0.00454,294.77292,99443.555,6.69E-07,5519385.5,295.58725,0.13442,1.53E-06
8/30/2017,P210,0.19033,-0.15784,-0.00951,294.20288,99491.9,7.11E-07,5683828,294.962,0.13431434,1.47E-06
8/31/2017,P210,0.19005,-0.15768,-0.00365,294.47867,99356.02,5.06E-06,5812294.5,294.9111,0.13419396,1.97E-07
9/1/2017,P210,0.19098,-0.15833,-0.00222,299.901,99186.25,-3.71E-20,5605139.5,298.69626,0.13397072,2.29E-09
9/2/2017,P210,0.19184,-0.15799,-0.002,302.26785,99208.46,3.46E-08,5562403.5,301.20493,0.13359682,1.07E-07
9/3/2017,P210,0.19066,-0.15803,0.00205,301.04715,99430.93,3.18E-08,5344047.5,300.99368,0.13334824,7.10E-08
9/4/2017,P210,0.19214,-0.15977,-0.00735,297.4587,99490.06,1.55E-07,4164538.2,298.48764,0.1332758,1.24E-06
9/5/2017,P210,0.19072,-0.15871,0.00036,297.74548,99611.94,9.30E-07,4247139.5,298.0253,0.13343811,1.04E-05
9/6/2017,P210,0.19255,-0.15813,-0.00111,295.01566,99818.81,4.82E-06,4512340.5,296.1212,0.13376622,9.09E-06
9/7/2017,P210,0.19119,-0.15988,-0.00016,294.92395,99794.78,2.18E-05,4470411,295.73886,0.13498816,0.000149025
9/8/2017,P210,0.1912,-0.16048,0.00088,294.20572,99551.23,1.52E-05,4556744,295.0155,0.13625215,8.18E-05
9/9/2017,P210,0.19152,-0.15903,-0.00427,294.72397,99676.875,3.77E-06,4862408,295.27438,0.13660769,2.65E-05
9/10/2017,P210,0.19163,-0.15937,-0.00238,296.21817,99730.48,5.41E-06,5010930.5,296.20743,0.13621692,1.85E-06
9/11/2017,P210,0.1918,-0.15967,-0.002,298.35898,99507.4,1.18E-06,4556917.5,298.1465,0.13556685,4.26E-06
9/12/2017,P210,0.19098,-0.1587,0.00633,298.19714,99541.77,7.65E-07,4337516.5,298.31735,0.13550042,2.54E-06
9/13/2017,P210,0.19255,-0.15951,0.00046,293.9895,99497.19,0.000130953,4005973,295.55692,0.26101574,0.010808148
9/14/2017,P210,0.19111,-0.1605,-0.00066,291.85168,99488.29,1.06E-05,3557765.2,293.30554,0.32110053,0.001013117
9/15/2017,P210,0.19301,-0.15872,-0.00301,291.09528,99672.76,6.13E-07,4459902,292.31522,0.28650415,1.20E-05
9/16/2017,P210,0.19104,-0.15955,0.00443,291.21423,99598.23,6.58E-06,4849765,292.08603,0.264751,3.94E-06
9/17/2017,P210,0.1918,-0.16055,-0.00126,290.75598,99644.23,1.20E-05,4391387.5,291.80933,0.24903609,4.41E-06
9/18/2017,P210,0.1919,-0.15984,-0.00047,290.9576,99766.15,3.12E-05,3138611.2,291.83643,0.23863238,0.000166112
9/19/2017,P210,0.19241,-0.15996,0.00704,290.73074,99849.5,5.19E-06,4148589,291.52194,0.23365681,4.64E-05
9/20/2017,P210,0.19206,-0.1605,0.00149,289.9518,99717.04,1.04E-05,3771551,291.0477,0.22381687,2.68E-05
9/21/2017,P210,0.19256,-0.16097,-0.00082,290.03876,99521.945,3.49E-05,3708990.8,290.97284,0.22126383,0.000292794
9/22/2017,P210,0.19164,-0.16032,-0.00399,288.21378,99582.47,6.18E-06,4291952,289.56702,0.21417002,2.56E-05
9/23/2017,P210,0.19321,-0.16069,-2.00E-05,288.5977,99529.29,8.74E-06,4446191,289.52676,0.20774128,1.89E-06
9/24/2017,P210,0.19278,-0.16011,0.00074,289.70065,99612.15,5.48E-06,4547012.5,290.2872,0.20055203,5.35E-07
9/25/2017,P210,0.19288,-0.16028,0.00125,290.91837,99619.78,4.28E-06,4414365.5,291.2368,0.1937217,3.62E-07
9/26/2017,P210,0.19319,-0.16013,0.00033,292.6036,99338.03,3.12E-06,4387923.5,292.54242,0.18730022,1.81E-08
9/27/2017,P210,0.19284,-0.16008,-0.00568,293.8255,99349.56,1.55E-07,4381088.5,293.7148,0.18092255,0
9/28/2017,P210,0.19312,-0.1614,-0.00486,293.7812,99628.1,5.73E-08,4319206.5,293.9183,0.17524499,5.01E-07
9/29/2017,P210,0.19266,-0.16076,-0.00394,291.7987,99749.336,1.89E-06,4141267.2,292.84793,0.17052938,3.07E-07
9/30/2017,P210,0.19345,-0.16053,-0.00032,291.2515,99797.625,5.97E-06,3233028.8,292.13507,0.167921,4.44E-05
10/1/2017,P210,0.19297,-0.16226,-0.00073,290.47256,99607.305,9.14E-06,3982683.8,291.28473,0.16604275,3.92E-06
10/2/2017,P210,0.19382,-0.16183,4.00E-05,289.4031,99292.04,4.86E-06,4212063.5,290.51917,0.16315849,7.45E-07
10/3/2017,P210,0.19439,-0.16123,-0.00207,287.3686,99230.29,1.21E-05,3656535,288.9874,0.16072153,6.47E-06
10/4/2017,P210,0.19368,-0.16111,-0.0102,288.19016,99926.56,8.74E-06,3989217.8,288.9739,0.1591568,1.72E-06
10/5/2017,P210,0.1944,-0.16116,-0.00913,289.7789,99904.09,5.27E-06,4019001,290.1686,0.15699668,1.80E-07
10/6/2017,P210,0.19402,-0.16053,-0.00094,290.78067,99842.04,2.19E-06,4036159.8,291.03384,0.1547112,1.97E-07
10/7/2017,P210,0.19468,-0.16157,0.0005,291.8177,99627.805,3.51E-07,3973552.2,292.03693,0.15240294,5.01E-07
10/8/2017,P210,0.19473,-0.16211,0.00098,290.80283,99241.15,8.19E-06,3744050.2,291.53867,0.15077533,9.79E-06
10/9/2017,P210,0.19491,-0.16196,-0.00191,290.03793,99287.04,1.48E-06,3831689.2,290.8542,0.1495462,1.12E-06
10/10/2017,P210,0.19472,-0.16192,-0.00479,289.97888,99612.04,2.09E-06,3774875.8,290.73032,0.1482216,3.41E-07
10/11/2017,P210,0.19456,-0.16219,-0.00328,287.9495,99625.88,8.17E-06,3534956,289.3099,0.14725675,8.22E-08
10/12/2017,P210,0.19505,-0.16217,-0.00222,287.3784,99925.06,3.48E-06,3759395.2,288.5373,0.14658447,3.17E-07
10/13/2017,P210,0.19536,-0.16236,-0.00736,287.4318,100080.77,4.08E-06,3727777,288.3649,0.14579354,1.96E-07
10/14/2017,P210,0.19544,-0.16182,-0.00439,288.57587,100075.4,3.18E-06,3659450.2,289.15775,0.14498939,1.46E-07
10/15/2017,P210,0.19492,-0.1619,-0.00408,290.9382,100067.23,-3.52E-20,3613521.8,290.89835,0.14384797,1.84E-08
10/16/2017,P210,0.19537,-0.16227,-0.00423,291.39853,100175.43,7.65E-08,3325121.8,291.60648,0.14269848,3.07E-07
